# kinematics output from calc_kin.py 
#! E_inc[0]/ E_f[1]/ Q^2[2]/ x_bj[3]/ p_r[4]/ th_e[5]/ th_q[6]/ q_lab[7]/ omega[8]/ p_f[9]/ th_p[10]/ th_pq[11]/ th_nq[12]/ 
11.0 9.0968053126233279 5.0 1.3999999999999999 1.1000000000000001 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.1350902583435647 60.796786648816337 17.311374162371902 35.279801347158426 
11.0 8.8684219501381261 5.0 1.25 1.2000000000000002 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.2990278830861954 59.729911415983061 19.509060322617962 39.777775250257292 
11.0 8.9504057212866606 5.0 1.3 1.2000000000000002 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.2102261214440047 60.771634493571561 19.416327355951797 37.755104189874103 
11.0 9.0263166204982657 5.0 1.3500000000000001 1.2000000000000002 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.1275143229209457 61.684757655737464 19.241990150908659 35.752422192685231 
11.0 9.0968053126233279 5.0 1.3999999999999999 1.2000000000000002 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.0502394261146861 62.468276367953393 18.982863881508955 33.763126744706568 
11.0 8.8684219501381261 5.0 1.25 1.3 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.2124660447331257 61.375394671618004 21.154543578252913 37.892994568338828 
11.0 8.9504057212866606 5.0 1.3 1.3 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.123129971937662 62.431136597575893 21.075829459956132 35.965333069214125 
11.0 9.0263166204982657 5.0 1.3500000000000001 1.3 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.0398608855804112 63.353369431146362 20.910601926317565 34.058377691484445 
11.0 9.0968053126233279 5.0 1.3999999999999999 1.3 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 1.962005123910916 64.140650391320861 20.655237904876426 32.165954864019497 
11.0 8.8684219501381261 5.0 1.25 1.3999999999999999 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.1230403734214502 63.037116051467294 22.816264958102209 36.018589782894509 
11.0 8.9504057212866606 5.0 1.3 1.3999999999999999 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.0330842138944893 64.105665533980471 22.750358396360696 34.165911373083773 
11.0 9.0263166204982657 5.0 1.3500000000000001 1.3999999999999999 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 1.9491645239121276 65.034474539100088 22.591707034271288 32.333949789564691 
11.0 9.0968053126233279 5.0 1.3999999999999999 1.3999999999999999 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 1.8706264795585354 65.821337008405649 22.335924521961218 30.516723385596052 
